Main Set,Subset,Card Number,Card Name,Is insert
2026 Topps Chrome Sapphire Edition,Green,193,War Machine,TRUE
2026 Topps Chrome Sapphire Edition,Green,194,Wasp,TRUE
2026 Topps Chrome Sapphire Edition,Green,195,Werewolf by Night,TRUE
2026 Topps Chrome Sapphire Edition,Green,196,White Fox,TRUE
2026 Topps Chrome Sapphire Edition,Green,197,White Tiger,TRUE
2026 Topps Chrome Sapphire Edition,Green,198,Wiccan,TRUE
2026 Topps Chrome Sapphire Edition,Green,199,Wolverine,TRUE
2026 Topps Chrome Sapphire Edition,Green,200,X-23,TRUE
2026 Topps Chrome Sapphire Edition,Purple,1,Abomination,TRUE
2026 Topps Chrome Sapphire Edition,Purple,2,Adam Warlock,TRUE
2026 Topps Chrome Sapphire Edition,Purple,3,Agatha Harkness,TRUE
2026 Topps Chrome Sapphire Edition,Purple,4,Amaranth,TRUE
2026 Topps Chrome Sapphire Edition,Purple,5,America Chavez,TRUE
2026 Topps Chrome Sapphire Edition,Purple,6,Ant-Man,TRUE
2026 Topps Chrome Sapphire Edition,Purple,7,Apocalypse,TRUE
2026 Topps Chrome Sapphire Edition,Purple,8,Ares,TRUE
2026 Topps Chrome Sapphire Edition,Purple,9,Baron Zemo,TRUE
2026 Topps Chrome Sapphire Edition,Purple,10,Beast,TRUE
2026 Topps Chrome Sapphire Edition,Purple,11,Beta Ray Bill,TRUE
2026 Topps Chrome Sapphire Edition,Purple,12,Black Bolt,TRUE
2026 Topps Chrome Sapphire Edition,Purple,13,Black Cat,TRUE
2026 Topps Chrome Sapphire Edition,Purple,14,Black Knight,TRUE
2026 Topps Chrome Sapphire Edition,Purple,15,Black Panther,TRUE
2026 Topps Chrome Sapphire Edition,Purple,16,Black Widow,TRUE
2026 Topps Chrome Sapphire Edition,Purple,17,Blade,TRUE
2026 Topps Chrome Sapphire Edition,Purple,18,Blink,TRUE
2026 Topps Chrome Sapphire Edition,Purple,19,Captain America,TRUE
2026 Topps Chrome Sapphire Edition,Purple,20,Captain Britain,TRUE
2026 Topps Chrome Sapphire Edition,Purple,21,Captain Marvel,TRUE
2026 Topps Chrome Sapphire Edition,Purple,22,Carnage,TRUE
2026 Topps Chrome Sapphire Edition,Purple,23,Colossus,TRUE
2026 Topps Chrome Sapphire Edition,Purple,24,Cyclops,TRUE
2026 Topps Chrome Sapphire Edition,Purple,25,Daredevil,TRUE
2026 Topps Chrome Sapphire Edition,Purple,26,Dazzler,TRUE
2026 Topps Chrome Sapphire Edition,Purple,27,Dark Gwenpool,TRUE
2026 Topps Chrome Sapphire Edition,Purple,28,Doctor Doom,TRUE
2026 Topps Chrome Sapphire Edition,Purple,29,Doctor Octopus,TRUE
2026 Topps Chrome Sapphire Edition,Purple,30,Domino,TRUE
2026 Topps Chrome Sapphire Edition,Purple,31,Doomasaur,TRUE
2026 Topps Chrome Sapphire Edition,Purple,32,Dormammu,TRUE
2026 Topps Chrome Sapphire Edition,Purple,33,Dragonfire,TRUE
2026 Topps Chrome Sapphire Edition,Purple,34,Emma Frost,TRUE
2026 Topps Chrome Sapphire Edition,Purple,35,Enchantress,TRUE
2026 Topps Chrome Sapphire Edition,Purple,36,Eternity,TRUE
2026 Topps Chrome Sapphire Edition,Purple,37,Forge,TRUE
2026 Topps Chrome Sapphire Edition,Purple,38,Galactus,TRUE
2026 Topps Chrome Sapphire Edition,Purple,39,Gambit,TRUE
2026 Topps Chrome Sapphire Edition,Purple,40,Gamora,TRUE
2026 Topps Chrome Sapphire Edition,Purple,41,Ghost Rider,TRUE
2026 Topps Chrome Sapphire Edition,Purple,42,Ghost-Spider,TRUE
2026 Topps Chrome Sapphire Edition,Purple,43,Glob,TRUE
2026 Topps Chrome Sapphire Edition,Purple,44,Goblin Queen,TRUE
2026 Topps Chrome Sapphire Edition,Purple,45,Green Goblin,TRUE
2026 Topps Chrome Sapphire Edition,Purple,46,Groot,TRUE
2026 Topps Chrome Sapphire Edition,Purple,47,Hawkeye,TRUE
2026 Topps Chrome Sapphire Edition,Purple,48,Hercules,TRUE
2026 Topps Chrome Sapphire Edition,Purple,49,Hope Summers,TRUE
2026 Topps Chrome Sapphire Edition,Purple,50,Hulk,TRUE
2026 Topps Chrome Sapphire Edition,Purple,51,Human Torch,TRUE
2026 Topps Chrome Sapphire Edition,Purple,52,Iceman,TRUE
2026 Topps Chrome Sapphire Edition,Purple,53,Ikaris,TRUE
2026 Topps Chrome Sapphire Edition,Purple,54,Infernal Hulk,TRUE
2026 Topps Chrome Sapphire Edition,Purple,55,Invisible Woman,TRUE
2026 Topps Chrome Sapphire Edition,Purple,56,Iron Fist,TRUE
2026 Topps Chrome Sapphire Edition,Purple,57,Iron Man,TRUE
2026 Topps Chrome Sapphire Edition,Purple,58,Ironheart,TRUE
2026 Topps Chrome Sapphire Edition,Purple,59,Jean Grey,TRUE
2026 Topps Chrome Sapphire Edition,Purple,60,Jef the Land Shark,TRUE
2026 Topps Chrome Sapphire Edition,Purple,61,Jubilee,TRUE
2026 Topps Chrome Sapphire Edition,Purple,62,Juggernaut,TRUE
2026 Topps Chrome Sapphire Edition,Purple,63,Kate Bishop,TRUE
2026 Topps Chrome Sapphire Edition,Purple,64,Kid Juggernaut,TRUE
2026 Topps Chrome Sapphire Edition,Purple,65,Kingpin,TRUE
2026 Topps Chrome Sapphire Edition,Purple,66,Kitty Pryde,TRUE
2026 Topps Chrome Sapphire Edition,Purple,67,Kraven the Hunter,TRUE
2026 Topps Chrome Sapphire Edition,Purple,68,Leader,TRUE
2026 Topps Chrome Sapphire Edition,Purple,69,Lizard,TRUE
2026 Topps Chrome Sapphire Edition,Purple,70,Lockjaw,TRUE
2026 Topps Chrome Sapphire Edition,Purple,71,Longshot,TRUE
2026 Topps Chrome Sapphire Edition,Purple,72,Luke Cage,TRUE
2026 Topps Chrome Sapphire Edition,Purple,73,M.O.D.O.K.,TRUE
2026 Topps Chrome Sapphire Edition,Purple,74,Magneto,TRUE
2026 Topps Chrome Sapphire Edition,Purple,75,Man-Thing,TRUE
2026 Topps Chrome Sapphire Edition,Purple,76,Mantis,TRUE
2026 Topps Chrome Sapphire Edition,Purple,77,Mephisto,TRUE
2026 Topps Chrome Sapphire Edition,Purple,78,Miles Morales,TRUE
2026 Topps Chrome Sapphire Edition,Purple,79,Mister Fantastic,TRUE
2026 Topps Chrome Sapphire Edition,Purple,80,Mister Sinister,TRUE
2026 Topps Chrome Sapphire Edition,Purple,81,Moon Knight,TRUE
2026 Topps Chrome Sapphire Edition,Purple,82,Moonstar,TRUE
2026 Topps Chrome Sapphire Edition,Purple,83,Ms. Marvel,TRUE
2026 Topps Chrome Sapphire Edition,Purple,84,Mutina,TRUE
2026 Topps Chrome Sapphire Edition,Purple,85,Mysterio,TRUE
2026 Topps Chrome Sapphire Edition,Purple,86,Mystique,TRUE
2026 Topps Chrome Sapphire Edition,Purple,87,Nightcrawler,TRUE
2026 Topps Chrome Sapphire Edition,Purple,88,Nightdrifter,TRUE
2026 Topps Chrome Sapphire Edition,Purple,89,Nova,TRUE
2026 Topps Chrome Sapphire Edition,Purple,90,Omega Red,TRUE
2026 Topps Chrome Sapphire Edition,Purple,91,Professor X,TRUE
2026 Topps Chrome Sapphire Edition,Purple,92,Psylocke,TRUE
2026 Topps Chrome Sapphire Edition,Purple,93,Quicksilver,TRUE
2026 Topps Chrome Sapphire Edition,Purple,94,Rasputin IV,TRUE
2026 Topps Chrome Sapphire Edition,Purple,95,Rek-Rap,TRUE
2026 Topps Chrome Sapphire Edition,Purple,96,Revelation,TRUE
2026 Topps Chrome Sapphire Edition,Purple,97,Rhino,TRUE
2026 Topps Chrome Sapphire Edition,Purple,98,Rocket Raccoon,TRUE
2026 Topps Chrome Sapphire Edition,Purple,99,Rogue,TRUE
2026 Topps Chrome Sapphire Edition,Purple,100,Sleeper Agent,TRUE
2026 Topps Chrome Sapphire Edition,Purple,101,Angela,TRUE
2026 Topps Chrome Sapphire Edition,Purple,102,Anti-Venom,TRUE
2026 Topps Chrome Sapphire Edition,Purple,103,Arachnix,TRUE
2026 Topps Chrome Sapphire Edition,Purple,104,Arcade,TRUE
2026 Topps Chrome Sapphire Edition,Purple,105,Archangel,TRUE
2026 Topps Chrome Sapphire Edition,Purple,106,Chameleon,TRUE
2026 Topps Chrome Sapphire Edition,Purple,107,Clea,TRUE
2026 Topps Chrome Sapphire Edition,Purple,108,Cosmic Ghost Rider,TRUE
2026 Topps Chrome Sapphire Edition,Purple,109,Deathlok,TRUE
2026 Topps Chrome Sapphire Edition,Purple,110,Devil Dinosaur,TRUE
2026 Topps Chrome Sapphire Edition,Purple,111,Doctor Strange,TRUE
2026 Topps Chrome Sapphire Edition,Purple,112,Doom 2099,TRUE
2026 Topps Chrome Sapphire Edition,Purple,113,Doyle Dormammu,TRUE
2026 Topps Chrome Sapphire Edition,Purple,114,Elbecca Voss,TRUE
2026 Topps Chrome Sapphire Edition,Purple,115,Electro,TRUE
2026 Topps Chrome Sapphire Edition,Purple,116,Elektra,TRUE
2026 Topps Chrome Sapphire Edition,Purple,117,Evangeline,TRUE
2026 Topps Chrome Sapphire Edition,Purple,118,Exodus,TRUE
2026 Topps Chrome Sapphire Edition,Purple,119,Glitch,TRUE
2026 Topps Chrome Sapphire Edition,Purple,120,Grandmaster,TRUE
2026 Topps Chrome Sapphire Edition,Purple,121,Gwenpool,TRUE
2026 Topps Chrome Sapphire Edition,Purple,122,Hallows' Eve,TRUE
2026 Topps Chrome Sapphire Edition,Purple,123,Hellcat,TRUE
2026 Topps Chrome Sapphire Edition,Purple,124,Hellgate,TRUE
2026 Topps Chrome Sapphire Edition,Purple,125,Hellverine,TRUE
2026 Topps Chrome Sapphire Edition,Purple,126,Hobgoblin,TRUE
2026 Topps Chrome Sapphire Edition,Purple,127,Iron Cat,TRUE
2026 Topps Chrome Sapphire Edition,Purple,128,Kid Venom,TRUE
2026 Topps Chrome Sapphire Edition,Purple,129,Knull,TRUE
2026 Topps Chrome Sapphire Edition,Purple,130,Lady Henrietta,TRUE
2026 Topps Chrome Sapphire Edition,Purple,131,Loki,TRUE
2026 Topps Chrome Sapphire Edition,Purple,132,Luna Snow,TRUE
2026 Topps Chrome Sapphire Edition,Purple,133,Maestro,TRUE
2026 Topps Chrome Sapphire Edition,Purple,134,Magik,TRUE
2026 Topps Chrome Sapphire Edition,Purple,135,Mar-Vell,TRUE
2026 Topps Chrome Sapphire Edition,Purple,136,Mary Jane,TRUE
2026 Topps Chrome Sapphire Edition,Purple,137,Misery,TRUE
2026 Topps Chrome Sapphire Edition,Purple,138,Moon Girl,TRUE
2026 Topps Chrome Sapphire Edition,Purple,139,Nimrod,TRUE
2026 Topps Chrome Sapphire Edition,Purple,140,SP//dr,TRUE
2026 Topps Chrome Sapphire Edition,Purple,141,Rachel Summers,TRUE
2026 Topps Chrome Sapphire Edition,Purple,142,Raelith,TRUE
2026 Topps Chrome Sapphire Edition,Purple,143,Rapid,TRUE
2026 Topps Chrome Sapphire Edition,Purple,144,Sabretooth,TRUE
2026 Topps Chrome Sapphire Edition,Purple,145,Scarlet Witch,TRUE
2026 Topps Chrome Sapphire Edition,Purple,146,Scarlet Spider,TRUE
2026 Topps Chrome Sapphire Edition,Purple,147,Scorpion,TRUE
2026 Topps Chrome Sapphire Edition,Purple,148,Scream,TRUE
2026 Topps Chrome Sapphire Edition,Purple,149,Sentry,TRUE
2026 Topps Chrome Sapphire Edition,Purple,150,Shang-Chi,TRUE
2026 Topps Chrome Sapphire Edition,Purple,151,She-Hulk,TRUE
2026 Topps Chrome Sapphire Edition,Purple,152,She-Venom,TRUE
2026 Topps Chrome Sapphire Edition,Purple,153,Shocker,TRUE
2026 Topps Chrome Sapphire Edition,Purple,154,Shuri,TRUE
2026 Topps Chrome Sapphire Edition,Purple,155,Silence,TRUE
2026 Topps Chrome Sapphire Edition,Purple,156,Silk,TRUE
2026 Topps Chrome Sapphire Edition,Purple,157,Silver Surfer,TRUE
2026 Topps Chrome Sapphire Edition,Purple,158,Silver Sable,TRUE
2026 Topps Chrome Sapphire Edition,Purple,159,Sister Sorrow,TRUE
2026 Topps Chrome Sapphire Edition,Purple,160,Spider-Boy,TRUE
2026 Topps Chrome Sapphire Edition,Purple,161,Spider-Girl,TRUE
2026 Topps Chrome Sapphire Edition,Purple,162,Spider-Ham,TRUE
2026 Topps Chrome Sapphire Edition,Purple,163,Spider-Man,TRUE
2026 Topps Chrome Sapphire Edition,Purple,164,Spider-Man 2099,TRUE
2026 Topps Chrome Sapphire Edition,Purple,165,Spider-Man Noir,TRUE
2026 Topps Chrome Sapphire Edition,Purple,166,Spider-Punk,TRUE
2026 Topps Chrome Sapphire Edition,Purple,167,Spider-Woman,TRUE
2026 Topps Chrome Sapphire Edition,Purple,168,Star-Lord,TRUE
2026 Topps Chrome Sapphire Edition,Purple,169,Storm,TRUE
2026 Topps Chrome Sapphire Edition,Purple,170,Strong Guy,TRUE
2026 Topps Chrome Sapphire Edition,Purple,171,Stryfe,TRUE
2026 Topps Chrome Sapphire Edition,Purple,172,Sunspot,TRUE
2026 Topps Chrome Sapphire Edition,Purple,173,Taskmaster,TRUE
2026 Topps Chrome Sapphire Edition,Purple,174,Thanos,TRUE
2026 Topps Chrome Sapphire Edition,Purple,175,The Thing,TRUE
2026 Topps Chrome Sapphire Edition,Purple,176,Thena,TRUE
2026 Topps Chrome Sapphire Edition,Purple,177,Thor,TRUE
2026 Topps Chrome Sapphire Edition,Purple,178,Throg,TRUE
2026 Topps Chrome Sapphire Edition,Purple,179,Tigra,TRUE
2026 Topps Chrome Sapphire Edition,Purple,180,Tombstone,TRUE
2026 Topps Chrome Sapphire Edition,Purple,181,Toxin,TRUE
2026 Topps Chrome Sapphire Edition,Purple,182,U.S. Agent,TRUE
2026 Topps Chrome Sapphire Edition,Purple,183,Ultimate Daredevil,TRUE
2026 Topps Chrome Sapphire Edition,Purple,184,Ultimate Wolverine,TRUE
2026 Topps Chrome Sapphire Edition,Purple,185,Ultron,TRUE
2026 Topps Chrome Sapphire Edition,Purple,186,Valeria Richards,TRUE
2026 Topps Chrome Sapphire Edition,Purple,187,Venom,TRUE
2026 Topps Chrome Sapphire Edition,Purple,188,Venomizer,TRUE
2026 Topps Chrome Sapphire Edition,Purple,189,Venomouse,TRUE
2026 Topps Chrome Sapphire Edition,Purple,190,Vision,TRUE
2026 Topps Chrome Sapphire Edition,Purple,191,Vulcan,TRUE
2026 Topps Chrome Sapphire Edition,Purple,192,Vulture,TRUE
2026 Topps Chrome Sapphire Edition,Purple,193,War Machine,TRUE
2026 Topps Chrome Sapphire Edition,Purple,194,Wasp,TRUE
2026 Topps Chrome Sapphire Edition,Purple,195,Werewolf by Night,TRUE
2026 Topps Chrome Sapphire Edition,Purple,196,White Fox,TRUE
2026 Topps Chrome Sapphire Edition,Purple,197,White Tiger,TRUE
2026 Topps Chrome Sapphire Edition,Purple,198,Wiccan,TRUE
2026 Topps Chrome Sapphire Edition,Purple,199,Wolverine,TRUE
2026 Topps Chrome Sapphire Edition,Purple,200,X-23,TRUE
2026 Topps Chrome Sapphire Edition,Gold,1,Abomination,TRUE
2026 Topps Chrome Sapphire Edition,Gold,2,Adam Warlock,TRUE
2026 Topps Chrome Sapphire Edition,Gold,3,Agatha Harkness,TRUE
2026 Topps Chrome Sapphire Edition,Gold,4,Amaranth,TRUE
2026 Topps Chrome Sapphire Edition,Gold,5,America Chavez,TRUE
2026 Topps Chrome Sapphire Edition,Gold,6,Ant-Man,TRUE
2026 Topps Chrome Sapphire Edition,Gold,7,Apocalypse,TRUE
2026 Topps Chrome Sapphire Edition,Gold,8,Ares,TRUE
2026 Topps Chrome Sapphire Edition,Gold,9,Baron Zemo,TRUE
2026 Topps Chrome Sapphire Edition,Gold,10,Beast,TRUE
2026 Topps Chrome Sapphire Edition,Gold,11,Beta Ray Bill,TRUE
2026 Topps Chrome Sapphire Edition,Gold,12,Black Bolt,TRUE
2026 Topps Chrome Sapphire Edition,Gold,13,Black Cat,TRUE
2026 Topps Chrome Sapphire Edition,Gold,14,Black Knight,TRUE
2026 Topps Chrome Sapphire Edition,Gold,15,Black Panther,TRUE
2026 Topps Chrome Sapphire Edition,Gold,16,Black Widow,TRUE
2026 Topps Chrome Sapphire Edition,Gold,17,Blade,TRUE
2026 Topps Chrome Sapphire Edition,Gold,18,Blink,TRUE
2026 Topps Chrome Sapphire Edition,Gold,19,Captain America,TRUE
2026 Topps Chrome Sapphire Edition,Gold,20,Captain Britain,TRUE
2026 Topps Chrome Sapphire Edition,Gold,21,Captain Marvel,TRUE
2026 Topps Chrome Sapphire Edition,Gold,22,Carnage,TRUE
2026 Topps Chrome Sapphire Edition,Gold,23,Colossus,TRUE
2026 Topps Chrome Sapphire Edition,Gold,24,Cyclops,TRUE
2026 Topps Chrome Sapphire Edition,Gold,25,Daredevil,TRUE
2026 Topps Chrome Sapphire Edition,Gold,26,Dazzler,TRUE
2026 Topps Chrome Sapphire Edition,Gold,27,Dark Gwenpool,TRUE
2026 Topps Chrome Sapphire Edition,Gold,28,Doctor Doom,TRUE
2026 Topps Chrome Sapphire Edition,Gold,29,Doctor Octopus,TRUE
2026 Topps Chrome Sapphire Edition,Gold,30,Domino,TRUE
2026 Topps Chrome Sapphire Edition,Gold,31,Doomasaur,TRUE
2026 Topps Chrome Sapphire Edition,Gold,32,Dormammu,TRUE
2026 Topps Chrome Sapphire Edition,Gold,33,Dragonfire,TRUE
2026 Topps Chrome Sapphire Edition,Gold,34,Emma Frost,TRUE
2026 Topps Chrome Sapphire Edition,Gold,35,Enchantress,TRUE
2026 Topps Chrome Sapphire Edition,Gold,36,Eternity,TRUE
2026 Topps Chrome Sapphire Edition,Gold,37,Forge,TRUE
2026 Topps Chrome Sapphire Edition,Gold,38,Galactus,TRUE
2026 Topps Chrome Sapphire Edition,Gold,39,Gambit,TRUE
2026 Topps Chrome Sapphire Edition,Gold,40,Gamora,TRUE
2026 Topps Chrome Sapphire Edition,Gold,41,Ghost Rider,TRUE
2026 Topps Chrome Sapphire Edition,Gold,42,Ghost-Spider,TRUE
2026 Topps Chrome Sapphire Edition,Gold,43,Glob,TRUE
2026 Topps Chrome Sapphire Edition,Gold,44,Goblin Queen,TRUE
2026 Topps Chrome Sapphire Edition,Gold,45,Green Goblin,TRUE
2026 Topps Chrome Sapphire Edition,Gold,46,Groot,TRUE
2026 Topps Chrome Sapphire Edition,Gold,47,Hawkeye,TRUE
2026 Topps Chrome Sapphire Edition,Gold,48,Hercules,TRUE
2026 Topps Chrome Sapphire Edition,Gold,49,Hope Summers,TRUE
2026 Topps Chrome Sapphire Edition,Gold,50,Hulk,TRUE
2026 Topps Chrome Sapphire Edition,Gold,51,Human Torch,TRUE
2026 Topps Chrome Sapphire Edition,Gold,52,Iceman,TRUE
2026 Topps Chrome Sapphire Edition,Gold,53,Ikaris,TRUE
2026 Topps Chrome Sapphire Edition,Gold,54,Infernal Hulk,TRUE
2026 Topps Chrome Sapphire Edition,Gold,55,Invisible Woman,TRUE
2026 Topps Chrome Sapphire Edition,Gold,56,Iron Fist,TRUE
2026 Topps Chrome Sapphire Edition,Gold,57,Iron Man,TRUE
2026 Topps Chrome Sapphire Edition,Gold,58,Ironheart,TRUE
2026 Topps Chrome Sapphire Edition,Gold,59,Jean Grey,TRUE
2026 Topps Chrome Sapphire Edition,Gold,60,Jef the Land Shark,TRUE
2026 Topps Chrome Sapphire Edition,Gold,61,Jubilee,TRUE
2026 Topps Chrome Sapphire Edition,Gold,62,Juggernaut,TRUE
2026 Topps Chrome Sapphire Edition,Gold,63,Kate Bishop,TRUE
2026 Topps Chrome Sapphire Edition,Gold,64,Kid Juggernaut,TRUE
2026 Topps Chrome Sapphire Edition,Gold,65,Kingpin,TRUE
2026 Topps Chrome Sapphire Edition,Gold,66,Kitty Pryde,TRUE
2026 Topps Chrome Sapphire Edition,Gold,67,Kraven the Hunter,TRUE
2026 Topps Chrome Sapphire Edition,Gold,68,Leader,TRUE
2026 Topps Chrome Sapphire Edition,Gold,69,Lizard,TRUE
2026 Topps Chrome Sapphire Edition,Gold,70,Lockjaw,TRUE
2026 Topps Chrome Sapphire Edition,Gold,71,Longshot,TRUE
2026 Topps Chrome Sapphire Edition,Gold,72,Luke Cage,TRUE
2026 Topps Chrome Sapphire Edition,Gold,73,M.O.D.O.K.,TRUE
2026 Topps Chrome Sapphire Edition,Gold,74,Magneto,TRUE
2026 Topps Chrome Sapphire Edition,Gold,75,Man-Thing,TRUE
2026 Topps Chrome Sapphire Edition,Gold,76,Mantis,TRUE
2026 Topps Chrome Sapphire Edition,Gold,77,Mephisto,TRUE
2026 Topps Chrome Sapphire Edition,Gold,78,Miles Morales,TRUE
2026 Topps Chrome Sapphire Edition,Gold,79,Mister Fantastic,TRUE
2026 Topps Chrome Sapphire Edition,Gold,80,Mister Sinister,TRUE
2026 Topps Chrome Sapphire Edition,Gold,81,Moon Knight,TRUE
2026 Topps Chrome Sapphire Edition,Gold,82,Moonstar,TRUE
2026 Topps Chrome Sapphire Edition,Gold,83,Ms. Marvel,TRUE
2026 Topps Chrome Sapphire Edition,Gold,84,Mutina,TRUE
2026 Topps Chrome Sapphire Edition,Gold,85,Mysterio,TRUE
2026 Topps Chrome Sapphire Edition,Gold,86,Mystique,TRUE
2026 Topps Chrome Sapphire Edition,Gold,87,Nightcrawler,TRUE
2026 Topps Chrome Sapphire Edition,Gold,88,Nightdrifter,TRUE
2026 Topps Chrome Sapphire Edition,Gold,89,Nova,TRUE
2026 Topps Chrome Sapphire Edition,Gold,90,Omega Red,TRUE
2026 Topps Chrome Sapphire Edition,Gold,91,Professor X,TRUE
2026 Topps Chrome Sapphire Edition,Gold,92,Psylocke,TRUE
2026 Topps Chrome Sapphire Edition,Gold,93,Quicksilver,TRUE
2026 Topps Chrome Sapphire Edition,Gold,94,Rasputin IV,TRUE
2026 Topps Chrome Sapphire Edition,Gold,95,Rek-Rap,TRUE
2026 Topps Chrome Sapphire Edition,Gold,96,Revelation,TRUE
2026 Topps Chrome Sapphire Edition,Gold,97,Rhino,TRUE
2026 Topps Chrome Sapphire Edition,Gold,98,Rocket Raccoon,TRUE
2026 Topps Chrome Sapphire Edition,Gold,99,Rogue,TRUE
2026 Topps Chrome Sapphire Edition,Gold,100,Sleeper Agent,TRUE
2026 Topps Chrome Sapphire Edition,Gold,101,Angela,TRUE
2026 Topps Chrome Sapphire Edition,Gold,102,Anti-Venom,TRUE
2026 Topps Chrome Sapphire Edition,Gold,103,Arachnix,TRUE
2026 Topps Chrome Sapphire Edition,Gold,104,Arcade,TRUE
2026 Topps Chrome Sapphire Edition,Gold,105,Archangel,TRUE
2026 Topps Chrome Sapphire Edition,Gold,106,Chameleon,TRUE
2026 Topps Chrome Sapphire Edition,Gold,107,Clea,TRUE
2026 Topps Chrome Sapphire Edition,Gold,108,Cosmic Ghost Rider,TRUE
2026 Topps Chrome Sapphire Edition,Gold,109,Deathlok,TRUE
2026 Topps Chrome Sapphire Edition,Gold,110,Devil Dinosaur,TRUE
2026 Topps Chrome Sapphire Edition,Gold,111,Doctor Strange,TRUE
2026 Topps Chrome Sapphire Edition,Gold,112,Doom 2099,TRUE
2026 Topps Chrome Sapphire Edition,Gold,113,Doyle Dormammu,TRUE
2026 Topps Chrome Sapphire Edition,Gold,114,Elbecca Voss,TRUE
2026 Topps Chrome Sapphire Edition,Gold,115,Electro,TRUE
2026 Topps Chrome Sapphire Edition,Gold,116,Elektra,TRUE
2026 Topps Chrome Sapphire Edition,Gold,117,Evangeline,TRUE
2026 Topps Chrome Sapphire Edition,Gold,118,Exodus,TRUE
2026 Topps Chrome Sapphire Edition,Gold,119,Glitch,TRUE
2026 Topps Chrome Sapphire Edition,Gold,120,Grandmaster,TRUE
2026 Topps Chrome Sapphire Edition,Gold,121,Gwenpool,TRUE
2026 Topps Chrome Sapphire Edition,Gold,122,Hallows' Eve,TRUE
2026 Topps Chrome Sapphire Edition,Gold,123,Hellcat,TRUE
2026 Topps Chrome Sapphire Edition,Gold,124,Hellgate,TRUE
2026 Topps Chrome Sapphire Edition,Gold,125,Hellverine,TRUE
2026 Topps Chrome Sapphire Edition,Gold,126,Hobgoblin,TRUE
2026 Topps Chrome Sapphire Edition,Gold,127,Iron Cat,TRUE
2026 Topps Chrome Sapphire Edition,Gold,128,Kid Venom,TRUE
2026 Topps Chrome Sapphire Edition,Gold,129,Knull,TRUE
2026 Topps Chrome Sapphire Edition,Gold,130,Lady Henrietta,TRUE
2026 Topps Chrome Sapphire Edition,Gold,131,Loki,TRUE
2026 Topps Chrome Sapphire Edition,Gold,132,Luna Snow,TRUE
2026 Topps Chrome Sapphire Edition,Gold,133,Maestro,TRUE
2026 Topps Chrome Sapphire Edition,Gold,134,Magik,TRUE
2026 Topps Chrome Sapphire Edition,Gold,135,Mar-Vell,TRUE
2026 Topps Chrome Sapphire Edition,Gold,136,Mary Jane,TRUE
2026 Topps Chrome Sapphire Edition,Gold,137,Misery,TRUE
2026 Topps Chrome Sapphire Edition,Gold,138,Moon Girl,TRUE
2026 Topps Chrome Sapphire Edition,Gold,139,Nimrod,TRUE
2026 Topps Chrome Sapphire Edition,Gold,140,SP//dr,TRUE
2026 Topps Chrome Sapphire Edition,Gold,141,Rachel Summers,TRUE
2026 Topps Chrome Sapphire Edition,Gold,142,Raelith,TRUE
2026 Topps Chrome Sapphire Edition,Gold,143,Rapid,TRUE
2026 Topps Chrome Sapphire Edition,Gold,144,Sabretooth,TRUE
2026 Topps Chrome Sapphire Edition,Gold,145,Scarlet Witch,TRUE
2026 Topps Chrome Sapphire Edition,Gold,146,Scarlet Spider,TRUE
2026 Topps Chrome Sapphire Edition,Gold,147,Scorpion,TRUE
2026 Topps Chrome Sapphire Edition,Gold,148,Scream,TRUE
2026 Topps Chrome Sapphire Edition,Gold,149,Sentry,TRUE
2026 Topps Chrome Sapphire Edition,Gold,150,Shang-Chi,TRUE
2026 Topps Chrome Sapphire Edition,Gold,151,She-Hulk,TRUE
2026 Topps Chrome Sapphire Edition,Gold,152,She-Venom,TRUE
2026 Topps Chrome Sapphire Edition,Gold,153,Shocker,TRUE
2026 Topps Chrome Sapphire Edition,Gold,154,Shuri,TRUE
2026 Topps Chrome Sapphire Edition,Gold,155,Silence,TRUE
2026 Topps Chrome Sapphire Edition,Gold,156,Silk,TRUE
2026 Topps Chrome Sapphire Edition,Gold,157,Silver Surfer,TRUE
2026 Topps Chrome Sapphire Edition,Gold,158,Silver Sable,TRUE
2026 Topps Chrome Sapphire Edition,Gold,159,Sister Sorrow,TRUE
2026 Topps Chrome Sapphire Edition,Gold,160,Spider-Boy,TRUE
2026 Topps Chrome Sapphire Edition,Gold,161,Spider-Girl,TRUE
2026 Topps Chrome Sapphire Edition,Gold,162,Spider-Ham,TRUE
2026 Topps Chrome Sapphire Edition,Gold,163,Spider-Man,TRUE
2026 Topps Chrome Sapphire Edition,Gold,164,Spider-Man 2099,TRUE
2026 Topps Chrome Sapphire Edition,Gold,165,Spider-Man Noir,TRUE
2026 Topps Chrome Sapphire Edition,Gold,166,Spider-Punk,TRUE
2026 Topps Chrome Sapphire Edition,Gold,167,Spider-Woman,TRUE
2026 Topps Chrome Sapphire Edition,Gold,168,Star-Lord,TRUE
2026 Topps Chrome Sapphire Edition,Gold,169,Storm,TRUE
2026 Topps Chrome Sapphire Edition,Gold,170,Strong Guy,TRUE
2026 Topps Chrome Sapphire Edition,Gold,171,Stryfe,TRUE
2026 Topps Chrome Sapphire Edition,Gold,172,Sunspot,TRUE
2026 Topps Chrome Sapphire Edition,Gold,173,Taskmaster,TRUE
2026 Topps Chrome Sapphire Edition,Gold,174,Thanos,TRUE
