subset,name,cardNumber,isInsert,rarity,frontImageUrl,backImageUrl,description,price
"Crossed Holo","What if…?",17,true,,,,,
"Crossed Holo","Iron Man: Demon in a Bottle",18,true,,,,,
"Crossed Holo","Dark Phoenix Saga",19,true,,,,,
"Crossed Holo","The Death of Captain Marvel",20,true,,,,,
"Crossed Holo","The Death of Elektra",21,true,,,,,
"Crossed Holo","The New Captain Marvel",22,true,,,,,
"Crossed Holo","Night of The Hobgoblin",23,true,,,,,
"Crossed Holo","Professor Xavier is a Jerk!",24,true,,,,,
"Crossed Holo","The Worthy Beta Ray Bill",25,true,,,,,
"Crossed Holo","The Spectacular Spider-Ham!",26,true,,,,,
"Crossed Holo","The Black Costume",27,true,,,,,
"Crossed Holo","Apocalypse Now!",28,true,,,,,
"Crossed Holo","Gray Hulk",29,true,,,,,
"Crossed Holo","The Wedding of Peter and MJ",30,true,,,,,
"Crossed Holo","Kraven's Last Hunt",31,true,,,,,
"Crossed Holo","Armor Wars",32,true,,,,,
"Crossed Holo","Venom",33,true,,,,,
"Crossed Holo","Inferno",34,true,,,,,
"Crossed Holo","She-Hulk Breaks the Fourth Wall",35,true,,,,,
"Crossed Holo","Enter… Deadpool!",36,true,,,,,
"Crossed Holo","Infinity Gauntlet",37,true,,,,,
"Crossed Holo","X-Men: Mutant Genesis 2.0",38,true,,,,,
"Crossed Holo","War Machine",39,true,,,,,
"Crossed Holo","Carnage: Savage Genesis!",40,true,,,,,
"Crossed Holo","An Invisible Enemy",41,true,,,,,
"Crossed Holo","The Clone Saga Begins",42,true,,,,,
"Crossed Holo","Age of Apocalypse",43,true,,,,,
"Crossed Holo","Onslaught",44,true,,,,,
"Crossed Holo","Heroes Reborn",45,true,,,,,
"Crossed Holo","Night of the Goblin",46,true,,,,,
"Crossed Holo","Justice, Like Lightning…",47,true,,,,,
"Crossed Holo","Heroes Return",48,true,,,,,
"Crossed Holo","Guardian Devil",49,true,,,,,
"Crossed Holo","Earth X",50,true,,,,,
"Crossed Holo","The Sentry",51,true,,,,,
"Crossed Holo","The Ultimate Universe",52,true,,,,,
"Crossed Holo","E is for Extinction",53,true,,,,,
"Crossed Holo","Wolverine: Origin",54,true,,,,,
"Crossed Holo","Avengers Disassembled!",55,true,,,,,
"Crossed Holo","New Avengers",56,true,,,,,
"Crossed Holo","Runaways: Teenagers On The Run!",57,true,,,,,
"Crossed Holo","X-23",58,true,,,,,
"Crossed Holo","Wolverine: Public Enemy",59,true,,,,,
"Crossed Holo","New, Young Avengers",60,true,,,,,
"Crossed Holo","No More Mutants",61,true,,,,,
"Crossed Holo","Planet Hulk",62,true,,,,,
"Crossed Holo","Civil War",63,true,,,,,
"Crossed Holo","The Immortal Iron Fist",64,true,,,,,
"Crossed Holo","The Illuminati",65,true,,,,,
"Crossed Holo","The Death of Captain America",66,true,,,,,
"Crossed Holo","Annihilation",67,true,,,,,
"Crossed Holo","One More Day",68,true,,,,,
"Crossed Holo","Asgardians Reborn",69,true,,,,,
"Crossed Holo","A New Captain America",70,true,,,,,
"Crossed Holo","World War Hulk",71,true,,,,,
"Crossed Holo","Secret Invasion",72,true,,,,,
"Crossed Holo","Dark Reign Begins",73,true,,,,,
"Crossed Holo","Siege",74,true,,,,,
"Crossed Holo","The Heroic Age",75,true,,,,,
"Crossed Holo","The Death of The Human Torch",76,true,,,,,
"Crossed Holo","Fear Itself",77,true,,,,,
"Crossed Holo","Miles Morales: Spider-Man",78,true,,,,,
"Crossed Holo","The New Guardians of the Galaxy",79,true,,,,,
"Crossed Holo","Avengers Vs X-Men",80,true,,,,,
"Crossed Holo","The God Butcher",81,true,,,,,
"Crossed Holo","Superior Spider-Man",82,true,,,,,
"Crossed Holo","Age of Ultron",83,true,,,,,
"Crossed Holo","Infinity",84,true,,,,,
"Crossed Holo","The New Ms. Marvel",85,true,,,,,
"Crossed Holo","Who Killed The Watcher?",86,true,,,,,
"Crossed Holo","Spider-Gwen",87,true,,,,,
"Crossed Holo","Spider-Verse",88,true,,,,,
"Crossed Holo","Sam Wilson is Captain America",89,true,,,,,
"Crossed Holo","Secret Wars",90,true,,,,,
"Crossed Holo","The Goddess of Thunder",91,true,,,,,
"Crossed Holo","Secret Empire",92,true,,,,,
"Crossed Holo","The Krakoan Age",93,true,,,,,
"Crossed Holo","The King in Black is Coming!",94,true,,,,,
"Crossed Holo","Enter… Spider-Boy!",95,true,,,,,
"Crossed Holo","Ultimate Invasion",96,true,,,,,
"Crossed Holo","The New Ultimate Spider-Man",97,true,,,,,
"Crossed Holo","Blood Hunt",98,true,,,,,
"Crossed Holo","X-Men: From the Ashes…",99,true,,,,,
"Crossed Holo","One World Under Doom",100,true,,,,,
"Drop Holo","The Fantastic Four Are Born!",1,true,,,,,
"Drop Holo","With Great Power…",2,true,,,,,
"Drop Holo","The Return of Captain America!",3,true,,,,,
"Drop Holo","X-Men: The Strangest Super Heroes of All!",4,true,,,,,
"Drop Holo","Hawkeye Strikes!",5,true,,,,,
"Drop Holo","Final Chapter",6,true,,,,,
"Drop Holo","The Coming of Galactus",7,true,,,,,
"Drop Holo","The Black Panther!",8,true,,,,,
"Drop Holo","Face It, Tiger…",9,true,,,,,
"Drop Holo","Agent of S.H.I.E.L.D.!",10,true,,,,,
"Drop Holo","The Kree-Skrull War",11,true,,,,,
"Drop Holo","The Night Gwen Stacy Died",12,true,,,,,
"Drop Holo","The Champions!",13,true,,,,,
"Drop Holo","And Now… The Wolverine!",14,true,,,,,
"Drop Holo","X-Men: Second Genesis",15,true,,,,,
"Drop Holo","The Eternals",16,true,,,,,
"Drop Holo","What if…?",17,true,,,,,
"Drop Holo","Iron Man: Demon in a Bottle",18,true,,,,,
"Drop Holo","Dark Phoenix Saga",19,true,,,,,
"Drop Holo","The Death of Captain Marvel",20,true,,,,,
"Drop Holo","The Death of Elektra",21,true,,,,,
"Drop Holo","The New Captain Marvel",22,true,,,,,
"Drop Holo","Night of The Hobgoblin",23,true,,,,,
"Drop Holo","Professor Xavier is a Jerk!",24,true,,,,,
"Drop Holo","The Worthy Beta Ray Bill",25,true,,,,,
"Drop Holo","The Spectacular Spider-Ham!",26,true,,,,,
"Drop Holo","The Black Costume",27,true,,,,,
"Drop Holo","Apocalypse Now!",28,true,,,,,
"Drop Holo","Gray Hulk",29,true,,,,,
"Drop Holo","The Wedding of Peter and MJ",30,true,,,,,
"Drop Holo","Kraven's Last Hunt",31,true,,,,,
"Drop Holo","Armor Wars",32,true,,,,,
"Drop Holo","Venom",33,true,,,,,
"Drop Holo","Inferno",34,true,,,,,
"Drop Holo","She-Hulk Breaks the Fourth Wall",35,true,,,,,
"Drop Holo","Enter… Deadpool!",36,true,,,,,
"Drop Holo","Infinity Gauntlet",37,true,,,,,
"Drop Holo","X-Men: Mutant Genesis 2.0",38,true,,,,,
"Drop Holo","War Machine",39,true,,,,,
"Drop Holo","Carnage: Savage Genesis!",40,true,,,,,
"Drop Holo","An Invisible Enemy",41,true,,,,,
"Drop Holo","The Clone Saga Begins",42,true,,,,,
"Drop Holo","Age of Apocalypse",43,true,,,,,
"Drop Holo","Onslaught",44,true,,,,,
"Drop Holo","Heroes Reborn",45,true,,,,,
"Drop Holo","Night of the Goblin",46,true,,,,,
"Drop Holo","Justice, Like Lightning…",47,true,,,,,
"Drop Holo","Heroes Return",48,true,,,,,
"Drop Holo","Guardian Devil",49,true,,,,,
"Drop Holo","Earth X",50,true,,,,,
"Drop Holo","The Sentry",51,true,,,,,
"Drop Holo","The Ultimate Universe",52,true,,,,,
"Drop Holo","E is for Extinction",53,true,,,,,
"Drop Holo","Wolverine: Origin",54,true,,,,,
"Drop Holo","Avengers Disassembled!",55,true,,,,,
"Drop Holo","New Avengers",56,true,,,,,
"Drop Holo","Runaways: Teenagers On The Run!",57,true,,,,,
"Drop Holo","X-23",58,true,,,,,
"Drop Holo","Wolverine: Public Enemy",59,true,,,,,
"Drop Holo","New, Young Avengers",60,true,,,,,
"Drop Holo","No More Mutants",61,true,,,,,
"Drop Holo","Planet Hulk",62,true,,,,,
"Drop Holo","Civil War",63,true,,,,,
"Drop Holo","The Immortal Iron Fist",64,true,,,,,
"Drop Holo","The Illuminati",65,true,,,,,
"Drop Holo","The Death of Captain America",66,true,,,,,
"Drop Holo","Annihilation",67,true,,,,,
"Drop Holo","One More Day",68,true,,,,,
"Drop Holo","Asgardians Reborn",69,true,,,,,
"Drop Holo","A New Captain America",70,true,,,,,
"Drop Holo","World War Hulk",71,true,,,,,
"Drop Holo","Secret Invasion",72,true,,,,,
"Drop Holo","Dark Reign Begins",73,true,,,,,
"Drop Holo","Siege",74,true,,,,,
"Drop Holo","The Heroic Age",75,true,,,,,
"Drop Holo","The Death of The Human Torch",76,true,,,,,
"Drop Holo","Fear Itself",77,true,,,,,
"Drop Holo","Miles Morales: Spider-Man",78,true,,,,,
"Drop Holo","The New Guardians of the Galaxy",79,true,,,,,
"Drop Holo","Avengers Vs X-Men",80,true,,,,,
"Drop Holo","The God Butcher",81,true,,,,,
"Drop Holo","Superior Spider-Man",82,true,,,,,
"Drop Holo","Age of Ultron",83,true,,,,,
"Drop Holo","Infinity",84,true,,,,,
"Drop Holo","The New Ms. Marvel",85,true,,,,,
"Drop Holo","Who Killed The Watcher?",86,true,,,,,
"Drop Holo","Spider-Gwen",87,true,,,,,
"Drop Holo","Spider-Verse",88,true,,,,,
"Drop Holo","Sam Wilson is Captain America",89,true,,,,,
"Drop Holo","Secret Wars",90,true,,,,,
"Drop Holo","The Goddess of Thunder",91,true,,,,,
"Drop Holo","Secret Empire",92,true,,,,,
"Drop Holo","The Krakoan Age",93,true,,,,,
"Drop Holo","The King in Black is Coming!",94,true,,,,,
"Drop Holo","Enter… Spider-Boy!",95,true,,,,,
"Drop Holo","Ultimate Invasion",96,true,,,,,
"Drop Holo","The New Ultimate Spider-Man",97,true,,,,,
"Drop Holo","Blood Hunt",98,true,,,,,
"Drop Holo","X-Men: From the Ashes…",99,true,,,,,
"Drop Holo","One World Under Doom",100,true,,,,,
"Carnival Holo","The Fantastic Four Are Born!",1,true,,,,,
"Carnival Holo","With Great Power…",2,true,,,,,
"Carnival Holo","The Return of Captain America!",3,true,,,,,
"Carnival Holo","X-Men: The Strangest Super Heroes of All!",4,true,,,,,
"Carnival Holo","Hawkeye Strikes!",5,true,,,,,
"Carnival Holo","Final Chapter",6,true,,,,,
"Carnival Holo","The Coming of Galactus",7,true,,,,,
"Carnival Holo","The Black Panther!",8,true,,,,,
"Carnival Holo","Face It, Tiger…",9,true,,,,,
"Carnival Holo","Agent of S.H.I.E.L.D.!",10,true,,,,,
"Carnival Holo","The Kree-Skrull War",11,true,,,,,
"Carnival Holo","The Night Gwen Stacy Died",12,true,,,,,
"Carnival Holo","The Champions!",13,true,,,,,
"Carnival Holo","And Now… The Wolverine!",14,true,,,,,
"Carnival Holo","X-Men: Second Genesis",15,true,,,,,
"Carnival Holo","The Eternals",16,true,,,,,
"Carnival Holo","What if…?",17,true,,,,,
"Carnival Holo","Iron Man: Demon in a Bottle",18,true,,,,,
"Carnival Holo","Dark Phoenix Saga",19,true,,,,,
"Carnival Holo","The Death of Captain Marvel",20,true,,,,,
"Carnival Holo","The Death of Elektra",21,true,,,,,
"Carnival Holo","The New Captain Marvel",22,true,,,,,
"Carnival Holo","Night of The Hobgoblin",23,true,,,,,
"Carnival Holo","Professor Xavier is a Jerk!",24,true,,,,,
"Carnival Holo","The Worthy Beta Ray Bill",25,true,,,,,
"Carnival Holo","The Spectacular Spider-Ham!",26,true,,,,,
"Carnival Holo","The Black Costume",27,true,,,,,
"Carnival Holo","Apocalypse Now!",28,true,,,,,
"Carnival Holo","Gray Hulk",29,true,,,,,
"Carnival Holo","The Wedding of Peter and MJ",30,true,,,,,
"Carnival Holo","Kraven's Last Hunt",31,true,,,,,
"Carnival Holo","Armor Wars",32,true,,,,,
"Carnival Holo","Venom",33,true,,,,,
"Carnival Holo","Inferno",34,true,,,,,
"Carnival Holo","She-Hulk Breaks the Fourth Wall",35,true,,,,,
"Carnival Holo","Enter… Deadpool!",36,true,,,,,
"Carnival Holo","Infinity Gauntlet",37,true,,,,,
"Carnival Holo","X-Men: Mutant Genesis 2.0",38,true,,,,,
"Carnival Holo","War Machine",39,true,,,,,
"Carnival Holo","Carnage: Savage Genesis!",40,true,,,,,
"Carnival Holo","An Invisible Enemy",41,true,,,,,
"Carnival Holo","The Clone Saga Begins",42,true,,,,,
"Carnival Holo","Age of Apocalypse",43,true,,,,,
"Carnival Holo","Onslaught",44,true,,,,,
"Carnival Holo","Heroes Reborn",45,true,,,,,
"Carnival Holo","Night of the Goblin",46,true,,,,,
"Carnival Holo","Justice, Like Lightning…",47,true,,,,,
"Carnival Holo","Heroes Return",48,true,,,,,
"Carnival Holo","Guardian Devil",49,true,,,,,
"Carnival Holo","Earth X",50,true,,,,,
"Carnival Holo","The Sentry",51,true,,,,,
"Carnival Holo","The Ultimate Universe",52,true,,,,,
"Carnival Holo","E is for Extinction",53,true,,,,,
"Carnival Holo","Wolverine: Origin",54,true,,,,,
"Carnival Holo","Avengers Disassembled!",55,true,,,,,
"Carnival Holo","New Avengers",56,true,,,,,
"Carnival Holo","Runaways: Teenagers On The Run!",57,true,,,,,
"Carnival Holo","X-23",58,true,,,,,
"Carnival Holo","Wolverine: Public Enemy",59,true,,,,,
"Carnival Holo","New, Young Avengers",60,true,,,,,
"Carnival Holo","No More Mutants",61,true,,,,,
"Carnival Holo","Planet Hulk",62,true,,,,,
"Carnival Holo","Civil War",63,true,,,,,
"Carnival Holo","The Immortal Iron Fist",64,true,,,,,
"Carnival Holo","The Illuminati",65,true,,,,,
"Carnival Holo","The Death of Captain America",66,true,,,,,
"Carnival Holo","Annihilation",67,true,,,,,
"Carnival Holo","One More Day",68,true,,,,,
"Carnival Holo","Asgardians Reborn",69,true,,,,,
"Carnival Holo","A New Captain America",70,true,,,,,
"Carnival Holo","World War Hulk",71,true,,,,,
"Carnival Holo","Secret Invasion",72,true,,,,,
"Carnival Holo","Dark Reign Begins",73,true,,,,,
"Carnival Holo","Siege",74,true,,,,,
"Carnival Holo","The Heroic Age",75,true,,,,,
"Carnival Holo","The Death of The Human Torch",76,true,,,,,
"Carnival Holo","Fear Itself",77,true,,,,,
"Carnival Holo","Miles Morales: Spider-Man",78,true,,,,,
"Carnival Holo","The New Guardians of the Galaxy",79,true,,,,,
"Carnival Holo","Avengers Vs X-Men",80,true,,,,,
"Carnival Holo","The God Butcher",81,true,,,,,
"Carnival Holo","Superior Spider-Man",82,true,,,,,
"Carnival Holo","Age of Ultron",83,true,,,,,
"Carnival Holo","Infinity",84,true,,,,,
"Carnival Holo","The New Ms. Marvel",85,true,,,,,
"Carnival Holo","Who Killed The Watcher?",86,true,,,,,
"Carnival Holo","Spider-Gwen",87,true,,,,,
"Carnival Holo","Spider-Verse",88,true,,,,,
"Carnival Holo","Sam Wilson is Captain America",89,true,,,,,
"Carnival Holo","Secret Wars",90,true,,,,,
"Carnival Holo","The Goddess of Thunder",91,true,,,,,
"Carnival Holo","Secret Empire",92,true,,,,,
"Carnival Holo","The Krakoan Age",93,true,,,,,
"Carnival Holo","The King in Black is Coming!",94,true,,,,,
"Carnival Holo","Enter… Spider-Boy!",95,true,,,,,
"Carnival Holo","Ultimate Invasion",96,true,,,,,
"Carnival Holo","The New Ultimate Spider-Man",97,true,,,,,
"Carnival Holo","Blood Hunt",98,true,,,,,
"Carnival Holo","X-Men: From the Ashes…",99,true,,,,,
"Carnival Holo","One World Under Doom",100,true,,,,,
"Mirror Holo","The Fantastic Four Are Born!",1,true,,,,,
"Mirror Holo","With Great Power…",2,true,,,,,
"Mirror Holo","The Return of Captain America!",3,true,,,,,
"Mirror Holo","X-Men: The Strangest Super Heroes of All!",4,true,,,,,
"Mirror Holo","Hawkeye Strikes!",5,true,,,,,
"Mirror Holo","Final Chapter",6,true,,,,,
"Mirror Holo","The Coming of Galactus",7,true,,,,,
"Mirror Holo","The Black Panther!",8,true,,,,,
"Mirror Holo","Face It, Tiger…",9,true,,,,,
"Mirror Holo","Agent of S.H.I.E.L.D.!",10,true,,,,,
"Mirror Holo","The Kree-Skrull War",11,true,,,,,
"Mirror Holo","The Night Gwen Stacy Died",12,true,,,,,
"Mirror Holo","The Champions!",13,true,,,,,
"Mirror Holo","And Now… The Wolverine!",14,true,,,,,
"Mirror Holo","X-Men: Second Genesis",15,true,,,,,
"Mirror Holo","The Eternals",16,true,,,,,
"Mirror Holo","What if…?",17,true,,,,,
"Mirror Holo","Iron Man: Demon in a Bottle",18,true,,,,,
"Mirror Holo","Dark Phoenix Saga",19,true,,,,,
"Mirror Holo","The Death of Captain Marvel",20,true,,,,,
"Mirror Holo","The Death of Elektra",21,true,,,,,
"Mirror Holo","The New Captain Marvel",22,true,,,,,
"Mirror Holo","Night of The Hobgoblin",23,true,,,,,
"Mirror Holo","Professor Xavier is a Jerk!",24,true,,,,,
"Mirror Holo","The Worthy Beta Ray Bill",25,true,,,,,
"Mirror Holo","The Spectacular Spider-Ham!",26,true,,,,,
"Mirror Holo","The Black Costume",27,true,,,,,
"Mirror Holo","Apocalypse Now!",28,true,,,,,
"Mirror Holo","Gray Hulk",29,true,,,,,
"Mirror Holo","The Wedding of Peter and MJ",30,true,,,,,
"Mirror Holo","Kraven's Last Hunt",31,true,,,,,
"Mirror Holo","Armor Wars",32,true,,,,,
"Mirror Holo","Venom",33,true,,,,,
"Mirror Holo","Inferno",34,true,,,,,
"Mirror Holo","She-Hulk Breaks the Fourth Wall",35,true,,,,,
"Mirror Holo","Enter… Deadpool!",36,true,,,,,
"Mirror Holo","Infinity Gauntlet",37,true,,,,,
"Mirror Holo","X-Men: Mutant Genesis 2.0",38,true,,,,,
"Mirror Holo","War Machine",39,true,,,,,
"Mirror Holo","Carnage: Savage Genesis!",40,true,,,,,
"Mirror Holo","An Invisible Enemy",41,true,,,,,
"Mirror Holo","The Clone Saga Begins",42,true,,,,,
"Mirror Holo","Age of Apocalypse",43,true,,,,,
"Mirror Holo","Onslaught",44,true,,,,,
"Mirror Holo","Heroes Reborn",45,true,,,,,
"Mirror Holo","Night of the Goblin",46,true,,,,,
"Mirror Holo","Justice, Like Lightning…",47,true,,,,,
"Mirror Holo","Heroes Return",48,true,,,,,
"Mirror Holo","Guardian Devil",49,true,,,,,
"Mirror Holo","Earth X",50,true,,,,,
"Mirror Holo","The Sentry",51,true,,,,,
"Mirror Holo","The Ultimate Universe",52,true,,,,,
"Mirror Holo","E is for Extinction",53,true,,,,,
"Mirror Holo","Wolverine: Origin",54,true,,,,,
"Mirror Holo","Avengers Disassembled!",55,true,,,,,
"Mirror Holo","New Avengers",56,true,,,,,
"Mirror Holo","Runaways: Teenagers On The Run!",57,true,,,,,
"Mirror Holo","X-23",58,true,,,,,
"Mirror Holo","Wolverine: Public Enemy",59,true,,,,,
"Mirror Holo","New, Young Avengers",60,true,,,,,
"Mirror Holo","No More Mutants",61,true,,,,,
"Mirror Holo","Planet Hulk",62,true,,,,,
"Mirror Holo","Civil War",63,true,,,,,
"Mirror Holo","The Immortal Iron Fist",64,true,,,,,
"Mirror Holo","The Illuminati",65,true,,,,,
"Mirror Holo","The Death of Captain America",66,true,,,,,
"Mirror Holo","Annihilation",67,true,,,,,
"Mirror Holo","One More Day",68,true,,,,,
"Mirror Holo","Asgardians Reborn",69,true,,,,,
"Mirror Holo","A New Captain America",70,true,,,,,
"Mirror Holo","World War Hulk",71,true,,,,,
"Mirror Holo","Secret Invasion",72,true,,,,,
"Mirror Holo","Dark Reign Begins",73,true,,,,,
"Mirror Holo","Siege",74,true,,,,,
"Mirror Holo","The Heroic Age",75,true,,,,,
"Mirror Holo","The Death of The Human Torch",76,true,,,,,
"Mirror Holo","Fear Itself",77,true,,,,,
"Mirror Holo","Miles Morales: Spider-Man",78,true,,,,,
"Mirror Holo","The New Guardians of the Galaxy",79,true,,,,,
"Mirror Holo","Avengers Vs X-Men",80,true,,,,,
"Mirror Holo","The God Butcher",81,true,,,,,
"Mirror Holo","Superior Spider-Man",82,true,,,,,
"Mirror Holo","Age of Ultron",83,true,,,,,
"Mirror Holo","Infinity",84,true,,,,,
"Mirror Holo","The New Ms. Marvel",85,true,,,,,
"Mirror Holo","Who Killed The Watcher?",86,true,,,,,
"Mirror Holo","Spider-Gwen",87,true,,,,,
"Mirror Holo","Spider-Verse",88,true,,,,,
"Mirror Holo","Sam Wilson is Captain America",89,true,,,,,
"Mirror Holo","Secret Wars",90,true,,,,,
"Mirror Holo","The Goddess of Thunder",91,true,,,,,
"Mirror Holo","Secret Empire",92,true,,,,,
"Mirror Holo","The Krakoan Age",93,true,,,,,
"Mirror Holo","The King in Black is Coming!",94,true,,,,,
"Mirror Holo","Enter… Spider-Boy!",95,true,,,,,
"Mirror Holo","Ultimate Invasion",96,true,,,,,
"Mirror Holo","The New Ultimate Spider-Man",97,true,,,,,
"Mirror Holo","Blood Hunt",98,true,,,,,
"Mirror Holo","X-Men: From the Ashes…",99,true,,,,,
"Mirror Holo","One World Under Doom",100,true,,,,,
"Marble Holo","The Fantastic Four Are Born!",1,true,,,,,
"Marble Holo","With Great Power…",2,true,,,,,
"Marble Holo","The Return of Captain America!",3,true,,,,,
"Marble Holo","X-Men: The Strangest Super Heroes of All!",4,true,,,,,
"Marble Holo","Hawkeye Strikes!",5,true,,,,,
"Marble Holo","Final Chapter",6,true,,,,,
"Marble Holo","The Coming of Galactus",7,true,,,,,
"Marble Holo","The Black Panther!",8,true,,,,,
"Marble Holo","Face It, Tiger…",9,true,,,,,
"Marble Holo","Agent of S.H.I.E.L.D.!",10,true,,,,,
"Marble Holo","The Kree-Skrull War",11,true,,,,,
"Marble Holo","The Night Gwen Stacy Died",12,true,,,,,
"Marble Holo","The Champions!",13,true,,,,,
"Marble Holo","And Now… The Wolverine!",14,true,,,,,
"Marble Holo","X-Men: Second Genesis",15,true,,,,,
"Marble Holo","The Eternals",16,true,,,,,
"Marble Holo","What if…?",17,true,,,,,
"Marble Holo","Iron Man: Demon in a Bottle",18,true,,,,,
"Marble Holo","Dark Phoenix Saga",19,true,,,,,
"Marble Holo","The Death of Captain Marvel",20,true,,,,,
"Marble Holo","The Death of Elektra",21,true,,,,,
"Marble Holo","The New Captain Marvel",22,true,,,,,
"Marble Holo","Night of The Hobgoblin",23,true,,,,,
"Marble Holo","Professor Xavier is a Jerk!",24,true,,,,,
"Marble Holo","The Worthy Beta Ray Bill",25,true,,,,,
"Marble Holo","The Spectacular Spider-Ham!",26,true,,,,,
"Marble Holo","The Black Costume",27,true,,,,,
"Marble Holo","Apocalypse Now!",28,true,,,,,
"Marble Holo","Gray Hulk",29,true,,,,,
"Marble Holo","The Wedding of Peter and MJ",30,true,,,,,
"Marble Holo","Kraven's Last Hunt",31,true,,,,,
"Marble Holo","Armor Wars",32,true,,,,,
"Marble Holo","Venom",33,true,,,,,
"Marble Holo","Inferno",34,true,,,,,
"Marble Holo","She-Hulk Breaks the Fourth Wall",35,true,,,,,
"Marble Holo","Enter… Deadpool!",36,true,,,,,
"Marble Holo","Infinity Gauntlet",37,true,,,,,
"Marble Holo","X-Men: Mutant Genesis 2.0",38,true,,,,,
"Marble Holo","War Machine",39,true,,,,,
"Marble Holo","Carnage: Savage Genesis!",40,true,,,,,
"Marble Holo","An Invisible Enemy",41,true,,,,,
"Marble Holo","The Clone Saga Begins",42,true,,,,,
"Marble Holo","Age of Apocalypse",43,true,,,,,
"Marble Holo","Onslaught",44,true,,,,,
"Marble Holo","Heroes Reborn",45,true,,,,,
"Marble Holo","Night of the Goblin",46,true,,,,,
"Marble Holo","Justice, Like Lightning…",47,true,,,,,
"Marble Holo","Heroes Return",48,true,,,,,
"Marble Holo","Guardian Devil",49,true,,,,,
"Marble Holo","Earth X",50,true,,,,,
"Marble Holo","The Sentry",51,true,,,,,
"Marble Holo","The Ultimate Universe",52,true,,,,,
"Marble Holo","E is for Extinction",53,true,,,,,
"Marble Holo","Wolverine: Origin",54,true,,,,,
"Marble Holo","Avengers Disassembled!",55,true,,,,,
"Marble Holo","New Avengers",56,true,,,,,
"Marble Holo","Runaways: Teenagers On The Run!",57,true,,,,,
"Marble Holo","X-23",58,true,,,,,
"Marble Holo","Wolverine: Public Enemy",59,true,,,,,
"Marble Holo","New, Young Avengers",60,true,,,,,
"Marble Holo","No More Mutants",61,true,,,,,
"Marble Holo","Planet Hulk",62,true,,,,,
"Marble Holo","Civil War",63,true,,,,,
"Marble Holo","The Immortal Iron Fist",64,true,,,,,
"Marble Holo","The Illuminati",65,true,,,,,
"Marble Holo","The Death of Captain America",66,true,,,,,
"Marble Holo","Annihilation",67,true,,,,,
"Marble Holo","One More Day",68,true,,,,,
"Marble Holo","Asgardians Reborn",69,true,,,,,
"Marble Holo","A New Captain America",70,true,,,,,
"Marble Holo","World War Hulk",71,true,,,,,
"Marble Holo","Secret Invasion",72,true,,,,,
"Marble Holo","Dark Reign Begins",73,true,,,,,
"Marble Holo","Siege",74,true,,,,,
"Marble Holo","The Heroic Age",75,true,,,,,
"Marble Holo","The Death of The Human Torch",76,true,,,,,
"Marble Holo","Fear Itself",77,true,,,,,
"Marble Holo","Miles Morales: Spider-Man",78,true,,,,,
"Marble Holo","The New Guardians of the Galaxy",79,true,,,,,
"Marble Holo","Avengers Vs X-Men",80,true,,,,,
"Marble Holo","The God Butcher",81,true,,,,,
"Marble Holo","Superior Spider-Man",82,true,,,,,
"Marble Holo","Age of Ultron",83,true,,,,,
"Marble Holo","Infinity",84,true,,,,,
"Marble Holo","The New Ms. Marvel",85,true,,,,,
"Marble Holo","Who Killed The Watcher?",86,true,,,,,
"Marble Holo","Spider-Gwen",87,true,,,,,
"Marble Holo","Spider-Verse",88,true,,,,,
"Marble Holo","Sam Wilson is Captain America",89,true,,,,,
"Marble Holo","Secret Wars",90,true,,,,,
"Marble Holo","The Goddess of Thunder",91,true,,,,,
"Marble Holo","Secret Empire",92,true,,,,,
"Marble Holo","The Krakoan Age",93,true,,,,,
"Marble Holo","The King in Black is Coming!",94,true,,,,,
"Marble Holo","Enter… Spider-Boy!",95,true,,,,,
"Marble Holo","Ultimate Invasion",96,true,,,,,
"Marble Holo","The New Ultimate Spider-Man",97,true,,,,,
"Marble Holo","Blood Hunt",98,true,,,,,
"Marble Holo","X-Men: From the Ashes…",99,true,,,,,
"Marble Holo","One World Under Doom",100,true,,,,,
"Cosmo Holo","The Fantastic Four Are Born!",1,true,,,,,
"Cosmo Holo","With Great Power…",2,true,,,,,
"Cosmo Holo","The Return of Captain America!",3,true,,,,,
"Cosmo Holo","X-Men: The Strangest Super Heroes of All!",4,true,,,,,
"Cosmo Holo","Hawkeye Strikes!",5,true,,,,,
"Cosmo Holo","Final Chapter",6,true,,,,,
"Cosmo Holo","The Coming of Galactus",7,true,,,,,
"Cosmo Holo","The Black Panther!",8,true,,,,,
"Cosmo Holo","Face It, Tiger…",9,true,,,,,
"Cosmo Holo","Agent of S.H.I.E.L.D.!",10,true,,,,,
"Cosmo Holo","The Kree-Skrull War",11,true,,,,,
"Cosmo Holo","The Night Gwen Stacy Died",12,true,,,,,
"Cosmo Holo","The Champions!",13,true,,,,,
"Cosmo Holo","And Now… The Wolverine!",14,true,,,,,
"Cosmo Holo","X-Men: Second Genesis",15,true,,,,,
"Cosmo Holo","The Eternals",16,true,,,,,
"Cosmo Holo","What if…?",17,true,,,,,
"Cosmo Holo","Iron Man: Demon in a Bottle",18,true,,,,,
"Cosmo Holo","Dark Phoenix Saga",19,true,,,,,
"Cosmo Holo","The Death of Captain Marvel",20,true,,,,,
"Cosmo Holo","The Death of Elektra",21,true,,,,,
"Cosmo Holo","The New Captain Marvel",22,true,,,,,
